SaleID,Data,ProductID,CustomerID,SellerID,Quantidade,PrecoUnitario,DescontoPct,CustoUnitario,Receita,CustoTotal,Lucro,Canal,FormaPagamento,Regiao,Estado
208,2024-01-06,52,32,2,1,344.03,0.022907516341330113,239.93,336.15,239.93,96.22,Loja Física,Débito,Nordeste,BA
209,2024-01-06,3,81,14,1,74.94,0.07801648272441235,42.48,69.09,42.48,26.61,Loja Física,Pix,Centro-Oeste,MT
210,2024-01-06,16,101,11,4,190.04,0.060984189530526076,114.99,713.8,459.96,253.84,Loja Física,Crédito,Sudeste,RJ
211,2024-01-06,59,1,10,2,4785.52,0.036617578377747144,2982.45,9220.57,5964.9,3255.67,Loja Física,Boleto,Sudeste,ES
212,2024-01-06,49,25,8,1,1102.5,0.10234591663176255,727.8,989.66,727.8,261.86,Loja Física,Crédito,Centro-Oeste,DF
213,2024-01-06,8,60,14,1,294.36,0.0,159.8,294.36,159.8,134.56,Loja Física,Pix,Sudeste,ES
214,2024-01-06,7,131,13,1,5531.12,0.03982809134038995,3103.15,5310.83,3103.15,2207.68,Representante,Crédito,Centro-Oeste,DF
215,2024-01-07,17,126,12,1,175.13,0.03632852146098167,151.37,168.77,151.37,17.4,E-commerce,Crédito,Norte,PA
216,2024-01-07,60,63,6,1,477.81,0.01694752041395218,311.51,469.71,311.51,158.2,Loja Física,Boleto,Nordeste,CE
217,2024-01-07,11,64,13,1,612.2,0.022298794762809875,320.34,598.55,320.34,278.21,Representante,Boleto,Centro-Oeste,DF
218,2024-01-07,18,110,6,1,4604.21,0.0885091512356993,3306.91,4196.7,3306.91,889.79,Loja Física,Pix,Sudeste,ES
219,2024-01-07,38,169,8,1,586.77,0.08873427933780677,446.28,534.7,446.28,88.42,Televendas,Crédito,Nordeste,BA
220,2024-01-07,12,121,14,1,4364.42,0.05954793821110361,2447.44,4104.53,2447.44,1657.09,Loja Física,Pix,Sul,RS
221,2024-01-07,20,161,10,1,5921.54,0.03183171477387526,3682.39,5733.05,3682.39,2050.66,Loja Física,Pix,Norte,AM
222,2024-01-07,30,161,13,1,465.23,0.024377994142280902,312.5,453.89,312.5,141.39,E-commerce,Crédito,Norte,AM
223,2024-01-07,39,90,14,1,3894.33,0.0826556139652831,2168.19,3572.44,2168.19,1404.25,Televendas,Débito,Sudeste,ES
224,2024-01-07,3,123,6,1,78.52,0.060473683988812095,42.48,73.77,42.48,31.29,Loja Física,Crédito,Sudeste,ES
225,2024-01-07,41,114,12,2,5586.6,0.0927034360336394,3742.16,10137.41,7484.32,2653.09,Loja Física,Crédito,Nordeste,CE
226,2024-01-07,47,127,7,1,265.86,0.08344478493516787,162.51,243.68,162.51,81.17,E-commerce,Pix,Sudeste,ES
227,2024-01-07,22,154,3,1,170.06,0.0557096208870146,133.97,160.59,133.97,26.62,Loja Física,Crédito,Sudeste,RJ
228,2024-01-07,18,12,7,1,5021.76,0.02151922836001002,3306.91,4913.7,3306.91,1606.79,E-commerce,Crédito,Sudeste,SP
229,2024-01-07,19,55,14,1,1072.31,0.04852599992122841,597.22,1020.28,597.22,423.06,E-commerce,Crédito,Norte,AM
230,2024-01-07,55,32,3,1,575.85,0.0,318.14,575.85,318.14,257.71,E-commerce,Boleto,Nordeste,BA
231,2024-01-07,59,131,12,1,4848.09,0.03423189940760787,2982.45,4682.13,2982.45,1699.68,Loja Física,Débito,Centro-Oeste,DF
232,2024-01-07,15,97,7,1,4015.24,0.09294391879405482,2202.26,3642.05,2202.26,1439.79,E-commerce,Débito,Sudeste,MG
233,2024-01-07,24,148,5,1,103.46,0.12003474205060272,77.63,91.04,77.63,13.41,E-commerce,Pix,Centro-Oeste,DF
234,2024-01-07,53,98,4,2,4178.96,0.04767319874973344,2585.66,7959.47,5171.32,2788.15,E-commerce,Crédito,Sul,PR
235,2024-01-07,42,115,10,2,341.85,0.024923835324134863,187.46,666.66,374.92,291.74,Loja Física,Crédito,Norte,AM
236,2024-01-07,40,21,1,1,755.69,0.03521347531647814,424.92,729.08,424.92,304.16,Representante,Crédito,Sudeste,ES
237,2024-01-07,23,42,12,1,505.5,0.03757137736189832,428.91,486.51,428.91,57.6,Loja Física,Crédito,Norte,AM
238,2024-01-07,38,41,14,1,668.34,0.027084469409693633,446.28,650.24,446.28,203.96,E-commerce,Crédito,Sudeste,ES
239,2024-01-07,39,217,4,1,3730.87,0.057606602107477124,2168.19,3515.95,2168.19,1347.76,Representante,Pix,Norte,AM
240,2024-01-07,57,28,2,2,281.3,0.05812469100954658,211.34,529.9,422.68,107.22,E-commerce,Débito,Centro-Oeste,MT
241,2024-01-08,23,47,11,2,530.35,0.03684454478888624,428.91,1021.62,857.82,163.8,E-commerce,Pix,Centro-Oeste,GO
242,2024-01-08,29,10,12,2,2627.54,0.021437696780681748,1736.02,5142.42,3472.04,1670.38,E-commerce,Pix,Nordeste,CE
243,2024-01-08,43,204,1,1,324.75,0.04974808998322368,222.3,308.59,222.3,86.29,E-commerce,Boleto,Sul,PR
244,2024-01-08,43,165,5,1,367.08,0.09940597774520121,222.3,330.59,222.3,108.29,Loja Física,Pix,Sul,RS
245,2024-01-08,56,156,6,1,106.11,0.018981037710691456,63.89,104.1,63.89,40.21,Loja Física,Crédito,Centro-Oeste,DF
246,2024-01-08,2,201,5,3,972.96,0.05838566839782835,652.08,2748.46,1956.24,792.22,Loja Física,Crédito,Centro-Oeste,GO
247,2024-01-08,5,161,1,1,3128.71,0.06231917006677487,2401.6,2933.73,2401.6,532.13,Representante,Crédito,Norte,AM
248,2024-01-08,50,216,11,1,167.91,0.039050697836426694,96.08,161.35,96.08,65.27,Representante,Débito,Norte,PA
249,2024-01-08,57,39,8,1,316.23,0.027208207436896524,211.34,307.63,211.34,96.29,Loja Física,Crédito,Norte,PA
250,2024-01-08,20,151,14,1,5264.9,0.06288536319018603,3682.39,4933.81,3682.39,1251.42,Representante,Boleto,Sudeste,RJ
251,2024-01-08,55,8,2,1,534.71,0.0396778463448378,318.14,513.49,318.14,195.35,Televendas,Crédito,Sudeste,RJ
252,2024-01-08,38,5,6,1,605.7,0.02946411306728673,446.28,587.85,446.28,141.57,Loja Física,Débito,Centro-Oeste,DF
253,2024-01-08,18,145,10,2,4278.47,0.031349970717500175,3306.91,8288.68,6613.82,1674.86,Representante,Crédito,Sul,PR
254,2024-01-08,8,89,14,3,278.13,0.08282073311645129,159.8,765.29,479.4,285.89,Loja Física,Boleto,Sudeste,ES
255,2024-01-08,14,53,5,1,78.93,0.021199852180091946,56.94,77.26,56.94,20.32,Televendas,Crédito,Sul,SC
256,2024-01-08,6,63,9,2,273.42,0.019846404350686755,220.14,535.99,440.28,95.71,Televendas,Débito,Nordeste,CE
257,2024-01-08,11,68,2,1,586.79,0.00544784369726015,320.34,583.59,320.34,263.25,E-commerce,Pix,Sul,PR
258,2024-01-08,6,82,13,1,299.29,0.07477200150089755,220.14,276.91,220.14,56.77,Loja Física,Pix,Sudeste,SP
259,2024-01-08,24,54,7,1,106.65,0.0011989823481141117,77.63,106.52,77.63,28.89,Televendas,Débito,Nordeste,CE
260,2024-01-08,7,143,5,1,5828.42,0.0522397542762129,3103.15,5523.94,3103.15,2420.79,Loja Física,Boleto,Nordeste,PE
261,2024-01-08,32,35,12,1,1271.19,0.03624158837639338,874.92,1225.12,874.92,350.2,Representante,Crédito,Nordeste,PE
262,2024-01-08,14,74,2,1,88.85,0.02350337232982755,56.94,86.76,56.94,29.82,Televendas,Crédito,Sudeste,RJ
263,2024-01-08,48,194,6,2,4857.91,0.00637212033402397,3254.06,9653.91,6508.12,3145.79,Representante,Crédito,Centro-Oeste,DF
264,2024-01-08,15,44,4,1,4081.29,0.041509373349888606,2202.26,3911.88,2202.26,1709.62,E-commerce,Pix,Sul,RS
265,2024-01-08,50,108,11,1,163.82,0.07523640825868218,96.08,151.49,96.08,55.41,E-commerce,Crédito,Centro-Oeste,MT
266,2024-01-08,16,47,5,2,195.25,0.04874813744200956,114.99,371.46,229.98,141.48,Loja Física,Crédito,Centro-Oeste,GO
267,2024-01-08,15,68,5,1,3811.48,0.021453506348636575,2202.26,3729.71,2202.26,1527.45,E-commerce,Crédito,Sul,PR
268,2024-01-08,4,117,4,1,188.4,0.0753931550269125,143.92,174.2,143.92,30.28,Loja Física,Crédito,Centro-Oeste,MT
269,2024-01-08,8,144,10,1,252.27,0.04881542375976432,159.8,239.96,159.8,80.16,E-commerce,Débito,Norte,AM
270,2024-01-08,4,90,9,1,181.66,0.09027081416327028,143.92,165.26,143.92,21.34,E-commerce,Crédito,Sudeste,ES
271,2024-01-08,56,170,13,1,108.1,0.09104979908834296,63.89,98.26,63.89,34.37,E-commerce,Pix,Centro-Oeste,MT
272,2024-01-08,7,54,1,1,4836.19,0.0313694273705734,3103.15,4684.48,3103.15,1581.33,Representante,Pix,Nordeste,CE
273,2024-01-08,13,119,6,2,1612.23,0.0880238443265378,1224.05,2940.63,2448.1,492.53,Loja Física,Débito,Sudeste,MG
274,2024-01-08,9,15,10,1,2519.82,0.02492506638344832,1643.53,2457.01,1643.53,813.48,Loja Física,Boleto,Sudeste,ES
275,2024-01-08,24,208,1,1,109.24,0.047898487538888826,77.63,104.01,77.63,26.38,Televendas,Crédito,Sudeste,ES
276,2024-01-08,19,100,12,1,1076.29,0.04362012477483114,597.22,1029.34,597.22,432.12,Loja Física,Pix,Sul,RS
277,2024-01-08,10,183,2,1,1627.52,0.022789715665522202,983.95,1590.43,983.95,606.48,E-commerce,Pix,Sul,RS
278,2024-01-08,33,119,5,1,289.55,0.07705995996743023,198.02,267.24,198.02,69.22,Loja Física,Crédito,Sudeste,MG
279,2024-01-08,28,199,11,1,1800.57,0.01629378122476119,1292.14,1771.23,1292.14,479.09,Loja Física,Débito,Norte,PA
280,2024-01-08,25,2,3,1,298.14,0.11792988766259124,184.6,262.98,184.6,78.38,E-commerce,Pix,Centro-Oeste,MT
281,2024-01-08,39,169,1,1,4052.39,0.06960293216902493,2168.19,3770.33,2168.19,1602.14,E-commerce,Débito,Nordeste,BA
282,2024-01-08,4,218,6,1,183.48,0.025928392797952764,143.92,178.72,143.92,34.8,Loja Física,Crédito,Centro-Oeste,GO
283,2024-01-08,40,97,4,1,685.46,0.06577402750478925,424.92,640.37,424.92,215.45,E-commerce,Pix,Sudeste,MG
284,2024-01-08,41,196,13,1,5376.2,0.018882087075927458,3742.16,5274.69,3742.16,1532.53,Loja Física,Pix,Centro-Oeste,MT
285,2024-01-08,38,200,2,1,600.45,0.019239285844691183,446.28,588.9,446.28,142.62,Representante,Débito,Nordeste,BA
286,2024-01-08,22,70,2,6,179.54,0.06893085675029531,133.97,1002.98,803.82,199.16,Representante,Crédito,Nordeste,BA
287,2024-01-09,8,150,12,1,269.97,0.037559229198737484,159.8,259.83,159.8,100.03,Representante,Crédito,Sudeste,ES
288,2024-01-09,47,55,10,1,257.78,0.05386439214257259,162.51,243.89,162.51,81.38,Televendas,Crédito,Norte,AM
289,2024-01-09,17,144,12,4,165.33,0.020014055208560054,151.37,648.08,605.48,42.6,E-commerce,Crédito,Norte,AM
290,2024-01-09,23,92,3,1,642.97,0.032834338272798094,428.91,621.86,428.91,192.95,Loja Física,Crédito,Nordeste,BA
291,2024-01-09,21,84,6,1,157.65,0.036713159792977956,103.58,151.86,103.58,48.28,Representante,Pix,Centro-Oeste,DF
292,2024-01-09,53,16,12,1,3951.45,0.012205077964268621,2585.66,3903.22,2585.66,1317.56,E-commerce,Crédito,Nordeste,BA
293,2024-01-09,2,105,5,1,935.35,0.0,652.08,935.35,652.08,283.27,Loja Física,Crédito,Nordeste,PE
294,2024-01-09,3,180,14,1,73.81,0.07985999034865582,42.48,67.92,42.48,25.44,E-commerce,Crédito,Sudeste,RJ
295,2024-01-09,35,150,11,1,308.69,0.054366746311707605,279.36,291.91,279.36,12.55,Loja Física,Crédito,Sudeste,ES
296,2024-01-09,12,49,10,1,4152.51,0.051671698014845974,2447.44,3937.94,2447.44,1490.5,Representante,Débito,Nordeste,BA
297,2024-01-09,42,158,14,1,317.98,0.04984084699073046,187.46,302.13,187.46,114.67,E-commerce,Crédito,Nordeste,PE
298,2024-01-09,9,143,5,1,2349.89,0.019124411335533206,1643.53,2304.95,1643.53,661.42,Representante,Boleto,Nordeste,PE
299,2024-01-09,14,20,2,1,82.78,0.06395157844102815,56.94,77.49,56.94,20.55,E-commerce,Boleto,Nordeste,BA
300,2024-01-09,54,33,4,1,1222.72,0.04863552194817411,932.33,1163.25,932.33,230.92,Loja Física,Crédito,Norte,AM
301,2024-01-09,35,169,6,1,337.82,0.07626057394029108,279.36,312.06,279.36,32.7,Loja Física,Crédito,Nordeste,BA
302,2024-01-09,34,196,9,1,245.11,0.03060952220960042,181.33,237.61,181.33,56.28,E-commerce,Crédito,Centro-Oeste,MT
303,2024-01-09,31,78,4,1,247.37,0.01413436212332653,150.28,243.87,150.28,93.59,E-commerce,Pix,Sul,SC
304,2024-01-09,29,43,14,1,2670.02,0.0,1736.02,2670.02,1736.02,934.0,E-commerce,Débito,Sul,RS
305,2024-01-09,5,211,2,1,3332.82,0.023258280577639213,2401.6,3255.3,2401.6,853.7,Loja Física,Crédito,Sudeste,ES
306,2024-01-09,9,215,3,1,2301.3,0.018790898034401197,1643.53,2258.06,1643.53,614.53,Loja Física,Crédito,Sul,RS
307,2024-01-09,16,97,4,1,185.51,0.06513419994070066,114.99,173.43,114.99,58.44,E-commerce,Pix,Sudeste,MG
308,2024-01-09,60,52,13,1,385.17,0.048686398224785474,311.51,366.42,311.51,54.91,E-commerce,Pix,Nordeste,PE
309,2024-01-09,37,116,14,1,420.99,0.0,310.29,420.99,310.29,110.7,E-commerce,Débito,Norte,PA
310,2024-01-09,22,14,7,1,166.39,0.0,133.97,166.39,133.97,32.42,E-commerce,Pix,Sul,SC
311,2024-01-09,54,79,5,1,1270.04,0.03762737143602385,932.33,1222.25,932.33,289.92,Loja Física,Crédito,Nordeste,BA
312,2024-01-09,1,13,5,2,2435.59,0.04025687226158755,2066.57,4675.08,4133.14,541.94,Televendas,Boleto,Norte,AM
313,2024-01-09,37,173,4,1,431.75,0.0038390295688316284,310.29,430.09,310.29,119.8,E-commerce,Crédito,Nordeste,CE
314,2024-01-09,21,52,7,1,160.49,0.0052340862324790766,103.58,159.65,103.58,56.07,Loja Física,Pix,Nordeste,PE
315,2024-01-09,35,180,13,1,356.63,0.03414187724465903,279.36,344.45,279.36,65.09,Loja Física,Pix,Sudeste,RJ
316,2024-01-09,41,192,1,1,5238.91,0.022404853200395158,3742.16,5121.53,3742.16,1379.37,Representante,Crédito,Norte,PA
317,2024-01-09,50,58,12,1,166.34,0.05623567800415151,96.08,156.99,96.08,60.91,E-commerce,Crédito,Sudeste,MG
318,2024-01-09,8,187,6,1,257.88,0.03336790384950493,159.8,249.28,159.8,89.48,E-commerce,Crédito,Norte,AM
319,2024-01-09,24,173,3,1,113.95,0.0351843603668652,77.63,109.94,77.63,32.31,Loja Física,Crédito,Nordeste,CE
320,2024-01-09,8,77,8,1,262.31,0.06369360611729817,159.8,245.6,159.8,85.8,Representante,Débito,Sudeste,RJ
321,2024-01-09,24,152,1,3,108.66,0.05597622649694104,77.63,307.73,232.89,74.84,Representante,Crédito,Norte,AM
322,2024-01-09,46,139,4,1,116.45,0.040733055050545725,90.49,111.71,90.49,21.22,Televendas,Crédito,Sul,PR
323,2024-01-09,43,186,5,1,335.28,0.0571053869742856,222.3,316.13,222.3,93.83,Loja Física,Crédito,Centro-Oeste,MT
324,2024-01-09,48,220,1,1,5007.95,0.0562231777263621,3254.06,4726.39,3254.06,1472.33,E-commerce,Débito,Sul,RS
325,2024-01-09,2,207,2,1,883.82,0.06239076070355189,652.08,828.68,652.08,176.6,E-commerce,Crédito,Sudeste,RJ
326,2024-01-09,41,169,9,1,5097.12,0.09855680256162475,3742.16,4594.76,3742.16,852.6,E-commerce,Crédito,Nordeste,BA
327,2024-01-09,40,2,6,1,735.73,0.09658947858462932,424.92,664.67,424.92,239.75,Loja Física,Pix,Centro-Oeste,MT
328,2024-01-09,32,124,2,1,1414.53,0.07579259682877909,874.92,1307.32,874.92,432.4,E-commerce,Crédito,Centro-Oeste,MT
329,2024-01-09,55,201,9,1,486.26,0.07948524444257615,318.14,447.61,318.14,129.47,Loja Física,Crédito,Centro-Oeste,GO
330,2024-01-09,50,22,4,1,164.31,0.024463734002221585,96.08,160.29,96.08,64.21,Representante,Crédito,Centro-Oeste,DF
331,2024-01-09,46,113,8,5,115.21,0.0527097003272554,90.49,545.69,452.45,93.24,Loja Física,Boleto,Norte,PA
332,2024-01-09,39,12,9,1,3529.76,0.04211079556160807,2168.19,3381.12,2168.19,1212.93,Televendas,Pix,Sudeste,SP
333,2024-01-09,8,46,8,1,286.29,0.014012118476771286,159.8,282.28,159.8,122.48,Loja Física,Crédito,Sul,PR
334,2024-01-09,25,22,12,1,307.87,0.028282135005644166,184.6,299.16,184.6,114.56,E-commerce,Crédito,Centro-Oeste,DF
335,2024-01-09,15,180,11,4,3639.89,0.02920522190387651,2202.26,14134.34,8809.04,5325.3,Loja Física,Crédito,Sudeste,RJ
336,2024-01-10,37,189,1,1,425.57,0.014784744816883647,310.29,419.28,310.29,108.99,Loja Física,Débito,Centro-Oeste,MT
337,2024-01-10,29,30,7,1,2867.16,0.05035081833213506,1736.02,2722.8,1736.02,986.78,E-commerce,Crédito,Nordeste,PE
338,2024-01-10,8,106,10,1,281.52,0.011465737950156367,159.8,278.29,159.8,118.49,E-commerce,Pix,Sudeste,MG
339,2024-01-10,1,132,8,1,2676.96,0.046337435600408164,2066.57,2552.92,2066.57,486.35,E-commerce,Crédito,Sul,SC
340,2024-01-10,25,10,5,1,287.4,0.03889205336440281,184.6,276.22,184.6,91.62,Loja Física,Crédito,Nordeste,CE
341,2024-01-10,41,112,13,1,5682.57,0.03166161028564101,3742.16,5502.65,3742.16,1760.49,E-commerce,Crédito,Centro-Oeste,MT
342,2024-01-10,58,54,12,1,1008.97,0.007873836375433159,848.57,1001.03,848.57,152.46,E-commerce,Crédito,Nordeste,CE
343,2024-01-10,51,70,8,1,91.59,0.011168209652987086,66.09,90.57,66.09,24.48,E-commerce,Boleto,Nordeste,BA
344,2024-01-10,4,20,10,2,168.61,0.08914391519912493,143.92,307.16,287.84,19.32,Loja Física,Boleto,Nordeste,BA
345,2024-01-10,21,54,8,1,149.89,0.006384358746993217,103.58,148.93,103.58,45.35,E-commerce,Pix,Nordeste,CE
346,2024-01-10,17,119,7,1,185.77,0.08369102606394074,151.37,170.22,151.37,18.85,E-commerce,Crédito,Sudeste,MG
347,2024-01-10,16,186,7,1,193.81,0.046669590374529696,114.99,184.76,114.99,69.77,Loja Física,Crédito,Centro-Oeste,MT
348,2024-01-10,30,82,3,1,494.77,0.10624817243485264,312.5,442.2,312.5,129.7,E-commerce,Crédito,Sudeste,SP
349,2024-01-10,46,211,6,1,128.37,0.020124801152790875,90.49,125.79,90.49,35.3,Representante,Pix,Sudeste,ES
350,2024-01-10,19,176,13,1,994.97,0.0226692676585388,597.22,972.41,597.22,375.19,Loja Física,Pix,Sudeste,ES
351,2024-01-10,18,63,4,1,4559.85,0.04396499827555632,3306.91,4359.38,3306.91,1052.47,Loja Física,Débito,Nordeste,CE
352,2024-01-10,57,118,13,1,279.95,0.07541730562071093,211.34,258.84,211.34,47.5,E-commerce,Crédito,Norte,AM
353,2024-01-10,47,219,6,5,247.42,0.09751431724801961,162.51,1116.47,812.55,303.92,Televendas,Crédito,Norte,AM
354,2024-01-10,26,144,5,1,714.18,0.006510589464665661,580.32,709.53,580.32,129.21,Representante,Débito,Norte,AM
355,2024-01-10,13,107,1,1,1805.48,0.06469787006948678,1224.05,1688.67,1224.05,464.62,Loja Física,Crédito,Sul,SC
356,2024-01-10,59,109,3,3,4858.95,0.018105938654664096,2982.45,14312.92,8947.35,5365.57,Loja Física,Crédito,Sudeste,SP
357,2024-01-10,51,69,13,1,78.02,0.06401003333673028,66.09,73.03,66.09,6.94,Loja Física,Pix,Centro-Oeste,DF
358,2024-01-10,5,100,6,1,3323.15,0.032919232194263,2401.6,3213.75,2401.6,812.15,Loja Física,Boleto,Sul,RS
359,2024-01-10,36,70,9,1,612.91,0.03603583799638932,390.97,590.82,390.97,199.85,E-commerce,Crédito,Nordeste,BA
360,2024-01-10,31,84,8,1,229.32,0.010927907739606037,150.28,226.81,150.28,76.53,E-commerce,Débito,Centro-Oeste,DF
361,2024-01-10,14,120,10,1,82.38,0.1113620958943642,56.94,73.21,56.94,16.27,E-commerce,Pix,Sul,SC
362,2024-01-10,13,70,12,1,1743.8,0.07066610597206929,1224.05,1620.57,1224.05,396.52,E-commerce,Boleto,Nordeste,BA
363,2024-01-10,21,196,2,1,160.53,0.044373448857635736,103.58,153.41,103.58,49.83,Loja Física,Boleto,Centro-Oeste,MT
364,2024-01-10,18,160,8,1,4702.87,0.07246171549172208,3306.91,4362.09,3306.91,1055.18,Loja Física,Crédito,Sul,RS
365,2024-01-10,56,128,14,1,101.02,0.041341110347762056,63.89,96.84,63.89,32.95,E-commerce,Débito,Nordeste,BA
366,2024-01-10,24,49,3,1,110.0,0.06258646673236051,77.63,103.12,77.63,25.49,Televendas,Débito,Nordeste,BA
367,2024-01-10,57,71,6,1,263.89,0.05123359699695944,211.34,250.37,211.34,39.03,E-commerce,Crédito,Centro-Oeste,MT
368,2024-01-10,34,28,10,1,245.07,0.0885864852542571,181.33,223.36,181.33,42.03,E-commerce,Crédito,Centro-Oeste,MT
369,2024-01-10,34,198,14,1,223.24,0.028840321051355314,181.33,216.8,181.33,35.47,E-commerce,Crédito,Norte,AM
370,2024-01-10,2,22,9,1,799.86,0.009805385905801246,652.08,792.02,652.08,139.94,E-commerce,Boleto,Centro-Oeste,DF
371,2024-01-10,39,86,12,1,4133.54,0.051140262727421025,2168.19,3922.15,2168.19,1753.96,Loja Física,Débito,Sudeste,RJ
372,2024-01-10,10,99,3,1,1518.63,0.014016159866994927,983.95,1497.34,983.95,513.39,E-commerce,Débito,Nordeste,BA
373,2024-01-10,20,154,4,1,5094.97,0.08189987502712609,3682.39,4677.69,3682.39,995.3,Representante,Pix,Sudeste,RJ
374,2024-01-10,21,79,6,1,168.33,0.06759735701418162,103.58,156.95,103.58,53.37,Loja Física,Boleto,Nordeste,BA
375,2024-01-10,49,191,2,1,1166.67,0.02844325605974396,727.8,1133.49,727.8,405.69,E-commerce,Crédito,Nordeste,PE
376,2024-01-10,33,42,4,1,274.87,0.0,198.02,274.87,198.02,76.85,E-commerce,Crédito,Norte,AM
377,2024-01-11,5,51,11,1,2940.49,0.03401303607911374,2401.6,2840.48,2401.6,438.88,Representante,Crédito,Sudeste,SP
378,2024-01-11,28,41,4,1,1759.86,0.032389133095051814,1292.14,1702.86,1292.14,410.72,Televendas,Pix,Sudeste,ES
379,2024-01-11,15,176,14,1,4035.36,0.04307286690018253,2202.26,3861.55,2202.26,1659.29,Representante,Crédito,Sudeste,ES
380,2024-01-11,12,130,7,1,3995.21,0.024561759978531272,2447.44,3897.08,2447.44,1449.64,E-commerce,Crédito,Sudeste,ES
381,2024-01-11,43,40,6,1,340.59,0.019685658601339952,222.3,333.89,222.3,111.59,E-commerce,Boleto,Sul,RS
382,2024-01-11,37,160,12,2,436.38,0.06744166954803835,310.29,813.9,620.58,193.32,E-commerce,Débito,Sul,RS
383,2024-01-11,46,19,9,1,128.14,0.030116211170849,90.49,124.28,90.49,33.79,E-commerce,Boleto,Nordeste,BA
384,2024-01-11,45,119,5,1,2118.89,0.08856614194415298,1511.91,1931.23,1511.91,419.32,E-commerce,Pix,Sudeste,MG
385,2024-01-11,38,59,7,1,587.39,0.08554125500875025,446.28,537.14,446.28,90.86,E-commerce,Crédito,Sudeste,RJ
386,2024-01-11,4,25,4,2,189.94,0.07293667414378624,143.92,352.17,287.84,64.33,E-commerce,Crédito,Centro-Oeste,DF
387,2024-01-11,28,9,4,3,1684.0,0.021423141287391246,1292.14,4943.77,3876.42,1067.35,Loja Física,Débito,Nordeste,CE
388,2024-01-11,57,139,2,2,245.24,0.01784356025811135,211.34,481.73,422.68,59.05,E-commerce,Crédito,Sul,PR
389,2024-01-11,34,214,3,2,218.06,0.03323126026879978,181.33,421.63,362.66,58.97,Representante,Boleto,Sul,SC
390,2024-01-11,28,218,14,1,1740.73,0.02662198439385124,1292.14,1694.39,1292.14,402.25,E-commerce,Crédito,Centro-Oeste,GO
391,2024-01-11,51,175,2,1,100.01,0.11042632103844903,66.09,88.97,66.09,22.88,Loja Física,Pix,Sudeste,ES
392,2024-01-11,22,17,5,1,167.42,0.09332900633426779,133.97,151.79,133.97,17.82,Representante,Crédito,Sudeste,MG
393,2024-01-11,33,212,13,1,309.49,0.0575723872385043,198.02,291.67,198.02,93.65,E-commerce,Pix,Sudeste,MG
394,2024-01-11,28,47,7,1,1741.8,0.04243827798033331,1292.14,1667.88,1292.14,375.74,Loja Física,Pix,Centro-Oeste,GO
395,2024-01-11,47,38,5,1,249.94,0.023665023063558863,162.51,244.03,162.51,81.52,Loja Física,Débito,Sudeste,RJ
396,2024-01-11,14,204,1,1,87.11,0.10219399683912447,56.94,78.21,56.94,21.27,E-commerce,Crédito,Sul,PR
397,2024-01-11,18,115,1,2,3985.12,0.02143938333798471,3306.91,7799.36,6613.82,1185.54,Loja Física,Pix,Norte,AM
398,2024-01-11,14,100,5,1,85.18,0.028731078721117083,56.94,82.73,56.94,25.79,Representante,Boleto,Sul,RS
399,2024-01-11,14,84,1,1,85.58,0.033809993595581324,56.94,82.69,56.94,25.75,Representante,Crédito,Centro-Oeste,DF
400,2024-01-11,23,150,9,1,606.4,0.03633958835546813,428.91,584.36,428.91,155.45,E-commerce,Crédito,Sudeste,ES
401,2024-01-11,9,28,4,4,2557.96,0.1011370444146204,1643.53,9197.02,6574.12,2622.9,Loja Física,Crédito,Centro-Oeste,MT
402,2024-01-11,60,119,9,1,464.89,0.11676367353590245,311.51,410.61,311.51,99.1,Representante,Crédito,Sudeste,MG
